condition,state_id,target_name,internal_target_id,direct_or_reporter,carbon_count,mass_index,mass_isotopologue,fraction
condition0,theta0_sample_042,Lactate,lactate,reporter,3,2,M+2,0.056435467676037285
condition0,theta0_sample_042,Lactate,lactate,reporter,3,3,M+3,0.6441102392460899
condition0,theta0_sample_042,Citrate,citrate,reporter,6,0,M+0,0.016553519097542751
condition0,theta0_sample_042,Citrate,citrate,reporter,6,1,M+1,0.028541882426431783
condition0,theta0_sample_042,Citrate,citrate,reporter,6,2,M+2,0.11436663739941948
condition0,theta0_sample_042,Citrate,citrate,reporter,6,3,M+3,0.12340827991525806
condition0,theta0_sample_042,Citrate,citrate,reporter,6,4,M+4,0.29846243447276383
condition0,theta0_sample_042,Citrate,citrate,reporter,6,5,M+5,0.13335321499360772
condition0,theta0_sample_042,Citrate,citrate,reporter,6,6,M+6,0.28531403169497788
condition0,theta0_sample_042,aKG,akg,direct,5,0,M+0,0.022647535864933833
condition0,theta0_sample_042,aKG,akg,direct,5,1,M+1,0.061444275278274424
condition0,theta0_sample_042,aKG,akg,direct,5,2,M+2,0.13169838217005153
condition0,theta0_sample_042,aKG,akg,direct,5,3,M+3,0.28082033420695857
condition0,theta0_sample_042,aKG,akg,direct,5,4,M+4,0.18424940463816331
condition0,theta0_sample_042,aKG,akg,direct,5,5,M+5,0.31914006784161947
condition0,theta0_sample_042,Succinate,succinate,direct,4,0,M+0,0.047829772715050088
condition0,theta0_sample_042,Succinate,succinate,direct,4,1,M+1,0.083265911821528107
condition0,theta0_sample_042,Succinate,succinate,direct,4,2,M+2,0.28086529938132981
condition0,theta0_sample_042,Succinate,succinate,direct,4,3,M+3,0.1971525749125575
condition0,theta0_sample_042,Succinate,succinate,direct,4,4,M+4,0.39088644116953591
condition0,theta0_sample_042,Fumarate,fumarate,direct,4,0,M+0,0.047829772715050088
condition0,theta0_sample_042,Fumarate,fumarate,direct,4,1,M+1,0.083265911821528107
condition0,theta0_sample_042,Fumarate,fumarate,direct,4,2,M+2,0.28086529938132981
condition0,theta0_sample_042,Fumarate,fumarate,direct,4,3,M+3,0.1971525749125575
condition0,theta0_sample_042,Fumarate,fumarate,direct,4,4,M+4,0.39088644116953591
condition0,theta0_sample_042,Malate,malate,direct,4,0,M+0,0.052072149277269095
condition0,theta0_sample_042,Malate,malate,direct,4,1,M+1,0.074892327394912195
condition0,theta0_sample_042,Malate,malate,direct,4,2,M+2,0.294858329658297
condition0,theta0_sample_042,Malate,malate,direct,4,3,M+3,0.17731776138959476
condition0,theta0_sample_042,Malate,malate,direct,4,4,M+4,0.40085943227992837
condition0,theta0_sample_042,Glutamine,glutamine,direct,5,0,M+0,0.022647535864933829
condition0,theta0_sample_042,Glutamine,glutamine,direct,5,1,M+1,0.061444275278274424
condition0,theta0_sample_042,Glutamine,glutamine,direct,5,2,M+2,0.13169838217005153
condition0,theta0_sample_042,Glutamine,glutamine,direct,5,3,M+3,0.28082033420695857
condition0,theta0_sample_042,Glutamine,glutamine,direct,5,4,M+4,0.18424940463816331
condition0,theta0_sample_042,Glutamine,glutamine,direct,5,5,M+5,0.31914006784161947
condition0,theta0_sample_042,Aspartate,aspartate,reporter,4,0,M+0,0.05590135385944308
condition0,theta0_sample_042,Aspartate,aspartate,reporter,4,1,M+1,0.094921285284782553
condition0,theta0_sample_042,Aspartate,aspartate,reporter,4,2,M+2,0.25231654799809616
condition0,theta0_sample_042,Aspartate,aspartate,reporter,4,3,M+3,0.18699763271168934
condition0,theta0_sample_042,Aspartate,aspartate,reporter,4,4,M+4,0.40986318014599016
condition0,theta0_sample_042,Glycine,glycine,reporter,2,0,M+0,0.24798403226175603
condition0,theta0_sample_042,Glycine,glycine,reporter,2,1,M+1,0.10403193547648808
condition0,theta0_sample_042,Glycine,glycine,reporter,2,2,M+2,0.64798403226175616
condition0,theta0_sample_042,Serine,serine,reporter,3,0,M+0,0.24798403226175603
condition0,theta0_sample_042,Serine,serine,reporter,3,1,M+1,0.052015967738244039
condition0,theta0_sample_042,Serine,serine,reporter,3,2,M+2,0.052015967738244039
condition0,theta0_sample_042,Serine,serine,reporter,3,3,M+3,0.64798403226175616
condition0,theta0_sample_043,Pyruvate,pyruvate,direct,3,0,M+0,0.25396425446215304
condition0,theta0_sample_043,Pyruvate,pyruvate,direct,3,1,M+1,0.045087648616245986
condition0,theta0_sample_043,Pyruvate,pyruvate,direct,3,2,M+2,0.047931939381049046
condition0,theta0_sample_043,Pyruvate,pyruvate,direct,3,3,M+3,0.65301615754055209
condition0,theta0_sample_043,Alanine,alanine,reporter,3,0,M+0,0.25396425446215304
condition0,theta0_sample_043,Alanine,alanine,reporter,3,1,M+1,0.045087648616245986
condition0,theta0_sample_043,Alanine,alanine,reporter,3,2,M+2,0.047931939381049046
condition0,theta0_sample_043,Alanine,alanine,reporter,3,3,M+3,0.65301615754055209
condition0,theta0_sample_043,Lactate,lactate,reporter,3,0,M+0,0.25396425446215304
condition0,theta0_sample_043,Lactate,lactate,reporter,3,1,M+1,0.045087648616245986
condition0,theta0_sample_043,Lactate,lactate,reporter,3,2,M+2,0.047931939381049046
condition0,theta0_sample_043,Lactate,lactate,reporter,3,3,M+3,0.65301615754055209
condition0,theta0_sample_043,Citrate,citrate,reporter,6,0,M+0,0.016558032304785628
condition0,theta0_sample_043,Citrate,citrate,reporter,6,1,M+1,0.031582136945703998
condition0,theta0_sample_043,Citrate,citrate,reporter,6,2,M+2,0.10836388013533454
condition0,theta0_sample_043,Citrate,citrate,reporter,6,3,M+3,0.13357192424937561
condition0,theta0_sample_043,Citrate,citrate,reporter,6,4,M+4,0.28348031107719446
condition0,theta0_sample_043,Citrate,citrate,reporter,6,5,M+5,0.14160920599891266
condition0,theta0_sample_043,Citrate,citrate,reporter,6,6,M+6,0.28483450928869336
condition0,theta0_sample_043,aKG,akg,direct,5,0,M+0,0.022372033305530434
condition0,theta0_sample_043,aKG,akg,direct,5,1,M+1,0.061278777139725377
condition0,theta0_sample_043,aKG,akg,direct,5,2,M+2,0.13199205496384131
condition0,theta0_sample_043,aKG,akg,direct,5,3,M+3,0.28021694652376089
condition0,theta0_sample_043,aKG,akg,direct,5,4,M+4,0.18661466697440096
condition0,theta0_sample_043,aKG,akg,direct,5,5,M+5,0.3175255210927414
condition0,theta0_sample_043,Succinate,succinate,direct,4,0,M+0,0.047460315733575779
condition0,theta0_sample_043,Succinate,succinate,direct,4,1,M+1,0.083287187589218922
condition0,theta0_sample_043,Succinate,succinate,direct,4,2,M+2,0.28059062703675874
condition0,theta0_sample_043,Succinate,succinate,direct,4,3,M+3,0.19911592022452293
condition0,theta0_sample_043,Succinate,succinate,direct,4,4,M+4,0.38954594941592385
condition0,theta0_sample_043,Fumarate,fumarate,direct,4,0,M+0,0.047460315733575779
condition0,theta0_sample_043,Fumarate,fumarate,direct,4,1,M+1,0.083287187589218908
condition0,theta0_sample_043,Fumarate,fumarate,direct,4,2,M+2,0.28059062703675869
condition0,theta0_sample_043,Fumarate,fumarate,direct,4,3,M+3,0.1991159202245229
condition0,theta0_sample_043,Fumarate,fumarate,direct,4,4,M+4,0.3895459494159238
condition0,theta0_sample_043,Malate,malate,direct,4,0,M+0,0.050035181594169371
condition0,theta0_sample_043,Malate,malate,direct,4,1,M+1,0.078251127838349283
condition0,theta0_sample_043,Malate,malate,direct,4,2,M+2,0.28902195061164726
condition0,theta0_sample_043,Malate,malate,direct,4,3,M+3,0.1870619888849803
condition0,theta0_sample_043,Malate,malate,direct,4,4,M+4,0.39562975107085391
condition0,theta0_sample_043,Glutamine,glutamine,direct,5,0,M+0,0.022372033305530437
condition0,theta0_sample_043,Glutamine,glutamine,direct,5,1,M+1,0.061278777139725391
condition0,theta0_sample_043,Glutamine,glutamine,direct,5,2,M+2,0.13199205496384131
condition0,theta0_sample_043,Glutamine,glutamine,direct,5,3,M+3,0.28021694652376089
condition0,theta0_sample_043,Glutamine,glutamine,direct,5,4,M+4,0.18661466697440096
condition0,theta0_sample_043,Glutamine,glutamine,direct,5,5,M+5,0.3175255210927414
condition0,theta0_sample_043,Aspartate,aspartate,reporter,4,0,M+0,0.056411746653715081
condition0,theta0_sample_043,Aspartate,aspartate,reporter,4,1,M+1,0.10510714236681482
condition0,theta0_sample_043,Aspartate,aspartate,reporter,4,2,M+2,0.23125831137325212
condition0,theta0_sample_043,Aspartate,aspartate,reporter,4,3,M+3,0.19651496353819126
condition0,theta0_sample_043,Aspartate,aspartate,reporter,4,4,M+4,0.41070783606802697
condition0,theta0_sample_043,Glycine,glycine,reporter,2,0,M+0,0.25991769230840234
condition0,theta0_sample_043,Glycine,glycine,reporter,2,1,M+1,0.080164615383195428
condition0,theta0_sample_043,Glycine,glycine,reporter,2,2,M+2,0.65991769230840236
condition0,theta0_sample_043,Serine,serine,reporter,3,0,M+0,0.25991769230840234
condition0,theta0_sample_043,Serine,serine,reporter,3,1,M+1,0.040082307691597707
condition0,theta0_sample_043,Serine,serine,reporter,3,2,M+2,0.040082307691597714
condition0,theta0_sample_043,Serine,serine,reporter,3,3,M+3,0.65991769230840236
condition0,theta0_sample_044,Pyruvate,pyruvate,direct,3,0,M+0,0.24891501159202201
condition0,theta0_sample_044,Pyruvate,pyruvate,direct,3,1,M+1,0.050493958805333264
condition0,theta0_sample_044,Pyruvate,pyruvate,direct,3,2,M+2,0.052267047613267052
condition0,theta0_sample_044,Pyruvate,pyruvate,direct,3,3,M+3,0.64832398198937735
condition0,theta0_sample_044,Alanine,alanine,reporter,3,0,M+0,0.24891501159202201
condition0,theta0_sample_044,Alanine,alanine,reporter,3,1,M+1,0.050493958805333264
condition0,theta0_sample_044,Alanine,alanine,reporter,3,2,M+2,0.052267047613267052
condition0,theta0_sample_044,Alanine,alanine,reporter,3,3,M+3,0.64832398198937735
condition0,theta0_sample_044,Lactate,lactate,reporter,3,0,M+0,0.24891501159202201
condition0,theta0_sample_044,Lactate,lactate,reporter,3,1,M+1,0.050493958805333264
condition0,theta0_sample_044,Lactate,lactate,reporter,3,2,M+2,0.052267047613267052
condition0,theta0_sample_044,Lactate,lactate,reporter,3,3,M+3,0.64832398198937735
condition0,theta0_sample_044,Citrate,citrate,reporter,6,0,M+0,0.016496898845105142
condition0,theta0_sample_044,Citrate,citrate,reporter,6,1,M+1,0.030690763617485448
condition0,theta0_sample_044,Citrate,citrate,reporter,6,2,M+2,0.11002456958053901
condition0,theta0_sample_044,Citrate,citrate,reporter,6,3,M+3,0.13066681541589678
condition0,theta0_sample_044,Citrate,citrate,reporter,6,4,M+4,0.28830925620157977
condition0,theta0_sample_044,Citrate,citrate,reporter,6,5,M+5,0.1388475518689325
condition0,theta0_sample_044,Citrate,citrate,reporter,6,6,M+6,0.28496414447045942
condition0,theta0_sample_044,aKG,akg,direct,5,0,M+0,0.022568726405818886
condition0,theta0_sample_044,aKG,akg,direct,5,1,M+1,0.061410704089942127
condition0,theta0_sample_044,aKG,akg,direct,5,2,M+2,0.13179616008024381
condition0,theta0_sample_044,aKG,akg,direct,5,3,M+3,0.28060029838164952
condition0,theta0_sample_044,aKG,akg,direct,5,4,M+4,0.18492447460710415
condition0,theta0_sample_044,aKG,akg,direct,5,5,M+5,0.3186996364352398
condition0,theta0_sample_044,Succinate,succinate,direct,4,0,M+0,0.047326902617698341
condition0,theta0_sample_044,Succinate,succinate,direct,4,1,M+1,0.08420173694898421
condition0,theta0_sample_044,Succinate,succinate,direct,4,2,M+2,0.27928228581315262
condition0,theta0_sample_044,Succinate,succinate,direct,4,3,M+3,0.19952260705594665
condition0,theta0_sample_044,Succinate,succinate,direct,4,4,M+4,0.38966646756421647
condition0,theta0_sample_044,Fumarate,fumarate,direct,4,0,M+0,0.047326902617698341
condition0,theta0_sample_044,Fumarate,fumarate,direct,4,1,M+1,0.08420173694898421
condition0,theta0_sample_044,Fumarate,fumarate,direct,4,2,M+2,0.27928228581315268
condition0,theta0_sample_044,Fumarate,fumarate,direct,4,3,M+3,0.19952260705594665
condition0,theta0_sample_044,Fumarate,fumarate,direct,4,4,M+4,0.38966646756421652
condition0,theta0_sample_044,Malate,malate,direct,4,0,M+0,0.050423931847923861
condition0,theta0_sample_044,Malate,malate,direct,4,1,M+1,0.0780931944327969
condition0,theta0_sample_044,Malate,malate,direct,4,2,M+2,0.28949169532155278
condition0,theta0_sample_044,Malate,malate,direct,4,3,M+3,0.18504129866680627
condition0,theta0_sample_044,Malate,malate,direct,4,4,M+4,0.39694987973091855
condition0,theta0_sample_044,Glutamine,glutamine,direct,5,0,M+0,0.022568726405818886
condition0,theta0_sample_044,Glutamine,glutamine,direct,5,1,M+1,0.061410704089942127
condition0,theta0_sample_044,Glutamine,glutamine,direct,5,2,M+2,0.13179616008024383
condition0,theta0_sample_044,Glutamine,glutamine,direct,5,3,M+3,0.28060029838164952
condition0,theta0_sample_044,Glutamine,glutamine,direct,5,4,M+4,0.18492447460710415
condition0,theta0_sample_044,Glutamine,glutamine,direct,5,5,M+5,0.3186996364352398
condition0,theta0_sample_044,Aspartate,aspartate,reporter,4,0,M+0,0.055748856965823955
condition0,theta0_sample_044,Aspartate,aspartate,reporter,4,1,M+1,0.1021755957469893
condition0,theta0_sample_044,Aspartate,aspartate,reporter,4,2,M+2,0.23788374319075448
condition0,theta0_sample_044,Aspartate,aspartate,reporter,4,3,M+3,0.19471029851422536
condition0,theta0_sample_044,Aspartate,aspartate,reporter,4,4,M+4,0.40948150558220531
condition0,theta0_sample_044,Glycine,glycine,reporter,2,0,M+0,0.25252002059035156
condition0,theta0_sample_044,Glycine,glycine,reporter,2,1,M+1,0.094959958819296655
condition0,theta0_sample_044,Glycine,glycine,reporter,2,2,M+2,0.6525200205903513
condition0,theta0_sample_044,Serine,serine,reporter,3,0,M+0,0.25252002059035156
condition0,theta0_sample_044,Serine,serine,reporter,3,1,M+1,0.047479979409648328
condition0,theta0_sample_044,Serine,serine,reporter,3,2,M+2,0.047479979409648328
condition0,theta0_sample_044,Serine,serine,reporter,3,3,M+3,0.6525200205903513
condition0,theta0_sample_045,Pyruvate,pyruvate,direct,3,0,M+0,0.25845162868918936
condition0,theta0_sample_045,Pyruvate,pyruvate,direct,3,1,M+1,0.039702187469553611
condition0,theta0_sample_045,Pyruvate,pyruvate,direct,3,2,M+2,0.045240738993324738
condition0,theta0_sample_045,Pyruvate,pyruvate,direct,3,3,M+3,0.65660544484793237
condition0,theta0_sample_045,Alanine,alanine,reporter,3,0,M+0,0.25845162868918936
condition0,theta0_sample_045,Alanine,alanine,reporter,3,1,M+1,0.039702187469553611
condition0,theta0_sample_045,Alanine,alanine,reporter,3,2,M+2,0.045240738993324738
condition0,theta0_sample_045,Alanine,alanine,reporter,3,3,M+3,0.65660544484793237
condition0,theta0_sample_045,Lactate,lactate,reporter,3,0,M+0,0.25845162868918936
condition0,theta0_sample_045,Lactate,lactate,reporter,3,1,M+1,0.039702187469553611
condition0,theta0_sample_045,Lactate,lactate,reporter,3,2,M+2,0.045240738993324738
condition0,theta0_sample_045,Lactate,lactate,reporter,3,3,M+3,0.65660544484793237
condition0,theta0_sample_045,Citrate,citrate,reporter,6,0,M+0,0.018174908599074488
condition0,theta0_sample_045,Citrate,citrate,reporter,6,1,M+1,0.038249695861766797
condition0,theta0_sample_045,Citrate,citrate,reporter,6,2,M+2,0.098980782964462791
condition0,theta0_sample_045,Citrate,citrate,reporter,6,3,M+3,0.15003617182275014
condition0,theta0_sample_045,Citrate,citrate,reporter,6,4,M+4,0.25181820398457022
condition0,theta0_sample_045,Citrate,citrate,reporter,6,5,M+5,0.15003401380147788
condition0,theta0_sample_045,Citrate,citrate,reporter,6,6,M+6,0.29270622296589799
condition0,theta0_sample_045,aKG,akg,direct,5,0,M+0,0.022196787130219688
condition0,theta0_sample_045,aKG,akg,direct,5,1,M+1,0.061046852639653863
condition0,theta0_sample_045,aKG,akg,direct,5,2,M+2,0.13205220742262108
condition0,theta0_sample_045,aKG,akg,direct,5,3,M+3,0.28026937868472068
condition0,theta0_sample_045,aKG,akg,direct,5,4,M+4,0.18813327415298201
condition0,theta0_sample_045,aKG,akg,direct,5,5,M+5,0.31630149996980278
condition0,theta0_sample_045,Succinate,succinate,direct,4,0,M+0,0.05110219051175182
condition0,theta0_sample_045,Succinate,succinate,direct,4,1,M+1,0.074330059276284569
condition0,theta0_sample_045,Succinate,succinate,direct,4,2,M+2,0.29496138130612193
condition0,theta0_sample_045,Succinate,succinate,direct,4,3,M+3,0.18267829751189568
condition0,theta0_sample_045,Succinate,succinate,direct,4,4,M+4,0.39692807139394626
condition0,theta0_sample_045,Fumarate,fumarate,direct,4,0,M+0,0.05110219051175182
condition0,theta0_sample_045,Fumarate,fumarate,direct,4,1,M+1,0.074330059276284569
condition0,theta0_sample_045,Fumarate,fumarate,direct,4,2,M+2,0.29496138130612198
condition0,theta0_sample_045,Fumarate,fumarate,direct,4,3,M+3,0.18267829751189571
condition0,theta0_sample_045,Fumarate,fumarate,direct,4,4,M+4,0.39692807139394626
condition0,theta0_sample_045,Malate,malate,direct,4,0,M+0,0.051100681238328421
condition0,theta0_sample_045,Malate,malate,direct,4,1,M+1,0.074332926680698852
condition0,theta0_sample_045,Malate,malate,direct,4,2,M+2,0.29495655191795395
condition0,theta0_sample_045,Malate,malate,direct,4,3,M+3,0.18268539116868238
condition0,theta0_sample_045,Malate,malate,direct,4,4,M+4,0.3969244489943366
condition0,theta0_sample_045,Glutamine,glutamine,direct,5,0,M+0,0.022196787130219688
condition0,theta0_sample_045,Glutamine,glutamine,direct,5,1,M+1,0.061046852639653856
condition0,theta0_sample_045,Glutamine,glutamine,direct,5,2,M+2,0.13205220742262108
condition0,theta0_sample_045,Glutamine,glutamine,direct,5,3,M+3,0.28026937868472063
condition0,theta0_sample_045,Glutamine,glutamine,direct,5,4,M+4,0.18813327415298201
condition0,theta0_sample_045,Glutamine,glutamine,direct,5,5,M+5,0.31630149996980278
condition0,theta0_sample_045,Aspartate,aspartate,reporter,4,0,M+0,0.06361649701307831
condition0,theta0_sample_045,Aspartate,aspartate,reporter,4,1,M+1,0.12751230476846748
condition0,theta0_sample_045,Aspartate,aspartate,reporter,4,2,M+2,0.18100121087126186
condition0,theta0_sample_045,Aspartate,aspartate,reporter,4,3,M+3,0.200994675899761
condition0,theta0_sample_045,Aspartate,aspartate,reporter,4,4,M+4,0.42687531144743157
condition0,theta0_sample_045,Glycine,glycine,reporter,2,0,M+0,0.27225112876867152
condition0,theta0_sample_045,Glycine,glycine,reporter,2,1,M+1,0.055497742462656957
condition0,theta0_sample_045,Glycine,glycine,reporter,2,2,M+2,0.67225112876867166
condition0,theta0_sample_045,Serine,serine,reporter,3,0,M+0,0.27225112876867152
condition0,theta0_sample_045,Serine,serine,reporter,3,1,M+1,0.027748871231328475
condition0,theta0_sample_045,Serine,serine,reporter,3,2,M+2,0.027748871231328479
condition0,theta0_sample_045,Serine,serine,reporter,3,3,M+3,0.67225112876867166
condition0,theta0_sample_046,Pyruvate,pyruvate,direct,3,0,M+0,0.26168393029809156
condition0,theta0_sample_046,Pyruvate,pyruvate,direct,3,1,M+1,0.037149056554608435
condition0,theta0_sample_046,Pyruvate,pyruvate,direct,3,2,M+2,0.040650095996508373
condition0,theta0_sample_046,Pyruvate,pyruvate,direct,3,3,M+3,0.66051691715079153
condition0,theta0_sample_046,Alanine,alanine,reporter,3,0,M+0,0.26168393029809156
